15:00	迪马股份	7.13/4000	
15:00	南山铝业	3.06/5420	
14:59	太平洋	5.25/6046	
14:59	方大炭素	10.62/4655	
14:59	山东高速	6.30/3002	
14:59	迪马股份	7.10/4055	
14:59	南山铝业	3.06/12201	
14:59	中国铝业	3.93/6388	
14:59	建设银行	5.27/4028	
14:59	酒钢宏兴	2.64/3384	
14:59	山东钢铁	2.46/6100	
14:59	顾家家居	63.00/1345	
14:59	科达洁能	9.24/4757	
14:59	国中水务	6.69/3556	
14:59	顾家家居	62.70/957	
14:59	中国重工	6.47/5017	
14:59	中国中冶	4.13/6662	
14:59	中国铝业	3.93/3010	
14:59	酒钢宏兴	2.64/10157	
14:59	中国建筑	7.02/4310	
14:59	中国铁建	10.13/4174	
14:59	梅雁吉祥	6.95/3216	
14:59	山东黄金	44.71/1294	
14:59	国投电力	6.50/3207	
14:59	*ST山煤	4.00/5045	
14:59	豫光金铅	9.79/3464	
14:59	安泰集团	5.95/4039	
14:59	中国联通	5.09/5459	
14:59	中国电建	6.65/4160	
14:59	瑞贝卡	7.61/4506	
14:59	民生银行	9.15/3157	
14:58	山东黄金	44.71/1376	
14:58	紫金矿业	3.44/13144	
14:58	中国建筑	7.02/3781	
14:58	农业银行	3.16/10785	
14:58	工商银行	4.42/3256	
14:58	农业银行	3.16/10000	
14:58	中国一重	5.55/3208	
14:58	国中水务	6.68/3092	
14:58	太平洋	5.24/3511	
14:58	东方电气	9.63/7075	
14:58	紫金矿业	3.43/3063	
14:58	中国建筑	7.02/7345	
14:58	四川成渝	4.85/5030	
14:58	太平洋	5.24/5341	
14:58	南方航空	7.09/4575	
14:58	宁波建工	7.70/3191	
14:58	梅雁吉祥	6.95/4568	
14:58	中国建筑	7.02/6246	
14:58	中国铁建	10.12/3046	
14:58	潞安环能	8.28/6693	
14:58	工商银行	4.42/7850	
14:57	民生银行	9.14/3050	
14:57	中国一重	5.56/4595	
14:57	酒钢宏兴	2.64/10458	
14:57	梅雁吉祥	6.97/5959	
14:57	紫金矿业	3.44/3672	
14:57	酒钢宏兴	2.64/3030	
14:57	外高桥	20.07/2846	
14:57	紫金矿业	3.43/4888	
14:57	梅雁吉祥	6.96/3414	
14:57	海润光伏	2.34/4357	
14:57	中国中冶	4.13/7060	
14:56	轻纺城	6.75/6469	
14:56	森源电气	18.12/3069	
14:56	京东方Ａ	2.53/5024	
14:56	梅雁吉祥	6.95/8213	
14:56	风范股份	8.00/3423	
14:56	太平洋	5.24/11979	
14:56	石化油服	3.94/3243	
14:56	梅雁吉祥	6.95/10067	
14:56	福建金森	41.20/1437	
14:56	太平洋	5.24/4331	
14:56	国中水务	6.70/3047	
14:56	*ST钒钛	2.55/5651	
14:56	新华联	9.00/3494	
14:56	梅雁吉祥	6.95/6785	
14:56	银河生物	17.79/3021	
14:56	万 科Ａ	24.93/2280	
14:56	青松建化	4.45/3959	
14:56	梅雁吉祥	6.95/7369	
14:56	潞安环能	8.30/3481	
14:56	华东科技	3.25/5032	
14:56	天邦股份	14.88/6908	
14:56	华夏银行	10.43/3355	
14:56	华东科技	3.25/5004	
14:56	智慧农业	5.67/3000	
14:56	梅雁吉祥	6.95/3460	
14:56	科达洁能	9.25/4248	
14:56	丽鹏股份	9.59/3268	
14:56	天邦股份	14.88/4465	
14:56	北新建材	10.72/3760	
14:56	阳光股份	7.60/3505	
14:56	兄弟科技	17.24/4560	
14:55	浙能电力	5.33/3014	
14:55	通裕重工	3.32/5009	
14:55	梅雁吉祥	6.95/3826	
14:55	出版传媒	13.40/4002	
14:55	酒钢宏兴	2.64/5311	
14:55	中国建筑	7.03/3664	
14:55	梅雁吉祥	6.95/3012	
14:55	天邦股份	14.87/4081	
14:55	成都路桥	8.18/3085	
14:55	国投电力	6.51/5258	
14:55	宏图高科	11.56/4466	
14:55	东华软件	23.01/3893	
14:55	天邦股份	14.83/3465	
14:55	美好置业	3.93/3065	
14:55	梅雁吉祥	6.95/7993	
14:55	中国建筑	7.03/8960	
14:55	天邦股份	14.81/7552	
14:55	南国置业	5.74/3000	
14:55	漳州发展	5.35/4337	
14:55	大连港	2.42/6708	
14:55	京东方Ａ	2.53/3137	
14:55	四川美丰	10.68/3294	
14:55	成都路桥	8.20/3441	
14:55	山东黄金	44.76/2074	
14:55	*ST鲁丰	7.45/3500	
14:55	平庄能源	6.88/3500	
14:54	中国一重	5.56/3165	
14:54	中航资本	6.57/3115	
14:54	智慧松德	19.50/5449	
14:54	建设银行	5.27/3602	
14:54	中国电建	6.65/3926	
14:54	京东方Ａ	2.53/5139	
14:54	兴业矿业	11.51/3111	
14:54	中国建筑	7.04/11560	
14:54	上海建工	4.42/5548	
14:54	金马股份	13.38/4285	
14:54	国中水务	6.69/7374	
14:54	中色股份	8.27/4222	
14:54	浙富控股	6.42/3110	
14:54	东华软件	23.00/2665	
14:54	中国铝业	3.93/25762	
14:54	大连电瓷	35.00/1468	
14:54	铁龙物流	7.80/3063	
14:54	国中水务	6.68/4276	
14:54	中国铁建	10.11/3381	
14:54	中煤能源	6.40/5366	
14:54	太平洋	5.24/4083	
14:54	通裕重工	3.32/4939	
14:54	章源钨业	10.85/3049	
14:53	川投能源	8.69/3121	
14:53	国中水务	6.67/3114	
14:53	凌钢股份	2.60/4129	
14:53	酒钢宏兴	2.64/5219	
14:53	顾家家居	63.09/813	
14:53	中国石化	4.96/10180	
14:53	农业银行	3.16/7579	
14:53	华闻传媒	11.75/4071	
14:53	南山铝业	3.06/5491	
14:53	包钢股份	2.80/3201	
14:53	中国建筑	7.02/11057	
14:53	中国平安	34.60/1579	
14:53	京东方Ａ	2.53/5120	
14:53	国中水务	6.67/8309	
14:53	中海集运	4.07/3089	
14:53	华闻传媒	11.75/5034	
14:53	*ST山煤	3.97/4079	
14:53	恒源煤电	7.08/3133	
14:53	武钢股份	3.08/3193	
14:53	*ST钒钛	2.55/3975	
14:53	宁波港	5.05/3063	
14:53	中国中铁	8.39/3105	
14:53	中国建筑	7.02/8728	
14:53	中国铝业	3.93/6085	
14:52	太平洋	5.24/4581	
14:52	西山煤电	9.48/3022	
14:52	天原集团	8.76/3055	
14:52	太平洋	5.24/3066	
14:52	首创股份	4.21/5478	
14:52	中恒集团	4.50/3098	
14:52	华闻传媒	11.72/3020	
14:52	太平洋	5.24/4718	
14:52	陕西煤业	6.41/5009	
14:52	国风塑业	5.80/3021	
14:52	中国建筑	7.02/5222	
14:52	首创股份	4.21/4337	
14:52	中国建筑	7.02/9315	
14:52	华闻传媒	11.70/3279	
14:52	南山铝业	3.06/3201	
14:52	*ST钒钛	2.55/10030	
14:52	国联水产	7.49/4006	
14:52	中航飞机	21.82/3102	
14:52	出版传媒	13.40/3690	
14:52	浙江龙盛	9.12/6340	
14:51	中国联通	5.08/3459	
14:51	中国建筑	7.03/5929	
14:51	亿晶光电	7.71/4105	
14:51	出版传媒	13.35/3012	
14:51	紫金矿业	3.43/5823	
14:51	鹭燕医药	69.00/986	
14:51	君正集团	5.18/4857	
14:51	申万宏源	6.44/3567	
14:51	天邦股份	14.88/6543	
14:51	天邦股份	14.86/11765	
14:51	中海集运	4.06/6038	
14:51	长江电力	13.30/8114	
14:51	天邦股份	14.87/11178	
14:51	天邦股份	14.86/10253	
14:51	漳州发展	5.36/6197	
14:51	乐视网	41.18/1273	
14:50	奥飞娱乐	27.41/2079	
14:50	天地科技	4.64/3497	
14:50	龙元建设	11.37/3090	
14:50	中煤能源	6.38/3909	
14:50	中国建筑	7.02/4421	
14:50	天邦股份	14.88/10687	
14:50	天邦股份	14.86/5851	
14:50	天邦股份	14.88/10334	
14:50	梅雁吉祥	6.95/8312	
14:50	中国建筑	7.02/3065	
14:50	天邦股份	14.80/10363	
14:50	嘉凯城	11.22/3680	
14:50	紫鑫药业	8.20/3056	
14:50	中国建筑	7.02/5573	
14:50	康盛股份	10.18/8005	
14:50	吴通控股	11.49/3025	
14:50	南山铝业	3.07/8342	
14:50	天健集团	10.04/9013	
14:50	漳州发展	5.34/6050	
14:49	海印股份	5.06/3061	
14:49	福田汽车	2.79/3969	
14:49	中国建筑	7.02/3378	
14:49	新兴铸管	4.92/10271	
