11:07	彩虹精化	7.90/11522	
11:07	福田汽车	2.78/10237	
11:07	京东方Ａ	2.51/10010	
11:07	中储股份	8.34/6000	
11:07	庞大集团	2.87/16644	
11:07	凌钢股份	2.63/7724	
11:07	庞大集团	2.86/10740	
11:07	铜陵有色	2.73/44536	
11:07	庞大集团	2.86/17326	
11:07	庞大集团	2.86/10724	
11:06	庞大集团	2.85/51962	
11:06	庞大集团	2.82/18560	
11:06	华锐风电	2.69/4108	
11:06	庞大集团	2.82/13615	
11:06	大智慧	8.66/4988	
11:06	新乡化纤	5.43/3000	
11:06	庞大集团	2.81/32508	
11:06	庞大集团	2.81/4506	
11:06	庞大集团	2.81/12214	
11:06	赛轮金宇	4.15/5120	
11:05	健康元	10.38/3162	
11:05	赛轮金宇	4.15/8063	
11:05	庞大集团	2.81/20655	
11:05	庞大集团	2.81/11277	
11:05	庞大集团	2.81/16122	
11:05	赛轮金宇	4.15/5000	
11:05	赛轮金宇	4.15/5000	
11:05	庞大集团	2.80/11122	
11:05	庞大集团	2.81/3523	
11:05	庞大集团	2.80/9519	
11:05	庞大集团	2.80/3989	
11:04	庞大集团	2.80/13159	
11:04	庞大集团	2.80/5086	
11:04	庞大集团	2.80/3124	
11:04	庞大集团	2.80/3601	
11:04	京东方Ａ	2.51/3000	
11:04	庞大集团	2.80/4999	
11:04	庞大集团	2.80/7267	
11:04	中弘股份	2.75/9282	
11:04	庞大集团	2.80/4118	
11:04	中弘股份	2.75/4123	
11:04	中信银行	6.04/4045	
11:04	庞大集团	2.80/3839	
11:04	中弘股份	2.75/9741	
11:04	庞大集团	2.80/4140	
11:04	庞大集团	2.80/8038	
11:03	中弘股份	2.75/6917	
11:03	泰胜风能	8.49/7043	
11:03	中国联通	5.29/10401	
11:03	庞大集团	2.80/6027	
11:03	特 尔 佳	28.50/1831	
11:03	庞大集团	2.80/23800	
11:03	中国联通	5.29/10167	
11:03	中国联通	5.29/10145	
11:03	庞大集团	2.79/9039	
11:03	中储股份	8.30/5000	
11:03	华信国际	9.01/3337	
11:03	日出东方	10.08/3100	
11:03	庞大集团	2.78/14875	
11:03	梅花生物	6.41/3253	
11:03	庞大集团	2.78/16273	
11:03	中国建筑	6.79/4812	
11:03	宏达新材	18.02/3210	
11:03	蓝海华腾	105.00/571	
11:03	庞大集团	2.78/6397	
11:02	京东方Ａ	2.51/5060	
