15:00	包钢股份	2.80/3156	
15:00	光大银行	3.83/3259	
14:59	工商银行	4.42/4208	
14:59	XD永泰能	4.26/5346	
14:59	中国石化	4.95/3782	
14:59	恒康家居	52.01/974	
14:59	中国银行	3.37/3550	
14:59	宁波建工	8.46/5210	
14:59	梅雁吉祥	6.74/3531	
14:59	国中水务	6.69/5002	
14:59	武昌鱼	21.48/2915	
14:59	中国联通	5.26/14166	
14:59	上海建工	4.52/5169	
14:59	南钢股份	2.57/4052	
14:59	澄星股份	7.41/3674	
14:59	中国联通	5.27/5017	
14:59	国中水务	6.69/3641	
14:59	紫金矿业	3.38/3233	
14:59	梅雁吉祥	6.74/3621	
14:59	中国银行	3.37/5030	
14:59	宁波建工	8.31/11185	
14:59	中国中冶	4.27/3099	
14:59	中国中铁	8.85/4387	
14:59	国中水务	6.70/4927	
14:59	国电电力	2.99/3538	
14:59	迪马股份	7.04/4018	
14:59	西部矿业	7.47/3056	
14:59	中国联通	5.27/4146	
14:58	冠城大通	7.74/3951	
14:58	国中水务	6.70/9211	
14:58	绿地控股	8.99/5346	
14:58	阳泉煤业	7.31/5298	
14:58	南山铝业	3.06/4118	
14:58	中国铁建	10.63/4384	
14:58	国中水务	6.69/4159	
14:58	恒康家居	51.65/998	
14:58	方正证券	7.69/4320	
14:58	中国中铁	8.85/3383	
14:58	中国联通	5.27/3289	
14:58	梅雁吉祥	6.74/3461	
14:58	国栋建设	9.53/6162	
14:58	太平洋	5.35/4074	
14:58	中国嘉陵	9.70/3319	
14:58	国栋建设	9.53/3327	
14:58	XD永泰能	4.27/3071	
14:58	中国中铁	8.85/3154	
14:58	梅雁吉祥	6.76/8219	
14:58	山西焦化	9.52/3085	
14:58	国栋建设	9.53/3156	
14:58	中国联通	5.26/11441	
14:58	恒康家居	51.98/1013	
14:57	梅雁吉祥	6.77/9635	
14:57	中国中车	9.48/4185	
14:57	郑煤机	6.18/3031	
14:57	梅雁吉祥	6.78/9666	
