14:59	洛阳钼业	4.20/7794	
14:59	中国重工	6.97/4534	
14:59	中国银行	3.39/10403	
14:59	中国建筑	8.08/17491	
14:59	国电电力	3.08/5201	
14:59	奥瑞德	28.92/2946	
14:59	海南航空	3.37/5250	
14:59	中国一重	6.05/5082	
14:59	东方电气	10.22/3628	
14:59	中航资本	6.71/3645	
14:59	驰宏锌锗	8.01/7561	
14:59	宝光股份	26.43/2019	
14:59	南山铝业	3.54/3185	
14:59	中海发展	7.75/3131	
14:59	中国银行	3.39/3587	
14:59	中国核电	7.08/3391	
14:59	方正证券	8.89/13125	
14:59	招商轮船	5.89/4730	
14:59	中国铁建	11.78/3468	
14:59	华电能源	5.28/3009	
14:59	宝光股份	26.42/2128	
14:59	大连港	3.26/4777	
14:59	中国建筑	8.09/15866	
14:59	交通银行	5.69/6474	
14:59	太平洋	5.78/6529	
14:59	梅花生物	6.59/3417	
14:59	中航资本	6.71/5316	
14:59	驰宏锌锗	8.01/4982	
14:59	南山铝业	3.54/10412	
14:59	太原重工	4.60/3650	
14:59	引力传媒	28.75/2144	
14:59	中国一重	6.05/3364	
14:59	中国中车	9.94/7193	
14:59	中国建筑	8.08/9682	
14:59	兴业证券	8.78/7060	
14:59	大恒科技	17.10/7495	
14:59	上海建工	4.86/5045	
14:59	方正证券	8.89/13025	
14:59	大连港	3.27/5499	
14:59	中国建筑	8.08/5643	
14:59	中国中铁	9.42/6679	
14:59	农业银行	3.17/4105	
14:59	广汇能源	4.45/8240	
14:59	恒通股份	43.00/1497	
14:59	中国重工	6.96/3647	
14:59	太平洋	5.77/3828	
14:59	石化油服	4.03/3793	
14:59	海润光伏	2.50/5188	
14:59	太龙药业	9.67/3000	
14:59	国栋建设	8.43/3776	
14:59	国电电力	3.08/3195	
14:59	中科曙光	31.59/1629	
14:59	吉视传媒	4.72/7066	
14:59	大连港	3.25/12900	
14:59	中国建筑	8.08/12915	
14:59	恒生电子	59.00/1069	
14:59	葛洲坝	8.85/5879	
14:59	包钢股份	2.97/6470	
14:59	吉鑫科技	5.90/6004	
14:59	梅花生物	6.60/5762	
14:59	国电电力	3.08/9095	
14:59	奥瑞德	28.89/2719	
14:59	南方航空	7.65/3833	
14:59	山东钢铁	2.57/9421	
14:58	方正证券	8.88/3952	
14:58	大连港	3.25/12348	
14:58	旗滨集团	4.42/3051	
14:58	中国一重	6.05/3271	
14:58	大连港	3.25/4665	
14:58	柳化股份	10.70/3329	
14:58	中国重工	6.96/4015	
14:58	大连港	3.25/4866	
14:58	石化油服	4.02/6645	
14:58	上海建工	4.86/3747	
14:58	紫金矿业	3.59/7439	
14:58	大连港	3.25/4184	
14:58	中国一重	6.05/3737	
14:58	中国银行	3.39/12081	
14:58	方正证券	8.88/4028	
14:58	大连港	3.25/3199	
14:58	中国建筑	8.07/16780	
14:58	君正集团	5.23/3239	
14:58	太平洋	5.78/5375	
14:58	石化油服	4.02/4114	
14:58	驰宏锌锗	8.02/5503	
14:58	海润光伏	2.50/13677	
14:58	山东钢铁	2.57/9370	
14:58	中国银行	3.39/10003	
14:58	中国远洋	6.07/3668	
14:58	梅花生物	6.61/5521	
14:58	隧道股份	10.40/3207	
14:58	大连港	3.25/11725	
14:58	中国建筑	8.07/11286	
14:58	兴业证券	8.76/3361	
14:58	中国一重	6.05/6793	
14:58	石化油服	4.01/6401	
14:58	南方航空	7.66/4354	
14:58	中海集运	4.79/3180	
14:58	中铁二局	15.22/3638	
14:58	中国银行	3.39/10000	
14:58	方正证券	8.88/3140	
14:58	大连港	3.25/3425	
