15:00	皖新传媒	14.51/6616	
15:00	梅雁吉祥	5.50/3074	
14:59	中国石化	4.98/10020	
14:59	宝钢包装	11.20/4646	
14:59	中海集运	4.19/5516	
14:59	大杨创世	36.20/1799	
14:59	中航资本	6.77/3090	
14:59	内蒙华电	3.17/3000	
14:59	康美药业	17.43/8451	
14:59	首创股份	4.37/6094	
14:59	中国中铁	8.74/4653	
14:59	博汇纸业	3.54/3830	
14:59	梅雁吉祥	5.50/4139	
14:59	国电电力	3.02/3466	
14:59	中国一重	5.97/4156	
14:59	中国联通	5.30/3691	
14:59	福建高速	3.41/3000	
14:59	建设银行	5.18/10470	
14:59	中铁二局	13.41/3534	
14:59	大秦铁路	6.53/3000	
14:59	中化国际	10.77/3413	
14:59	赤天化	7.07/4348	
14:59	中国联通	5.30/5573	
14:59	中国石化	4.98/3122	
14:59	东方金钰	10.04/4017	
14:58	太平洋	5.16/11301	
14:58	中铁二局	13.40/5285	
14:58	中国中铁	8.74/3583	
14:58	庞大集团	2.75/5959	
14:58	中国联通	5.30/3249	
14:58	武钢股份	3.20/9935	
14:58	中国重工	6.70/3749	
14:58	中海集运	4.18/7991	
14:58	东方航空	6.57/3121	
14:58	洛阳钼业	3.94/6026	
14:58	福田汽车	2.80/3092	
14:58	中国建筑	6.83/10685	
14:58	中国西电	5.44/7087	
14:58	梅雁吉祥	5.49/3282	
14:58	洛阳钼业	3.94/3265	
14:58	国中水务	6.61/3232	
14:58	浪莎股份	38.38/1512	
14:58	方正科技	5.21/10089	
14:58	四川长虹	4.38/5425	
14:58	华光股份	21.20/3232	
14:58	酒钢宏兴	2.64/9439	
14:58	武钢股份	3.20/8497	
14:57	信达地产	7.58/3582	
14:57	浪莎股份	37.93/2074	
14:57	中国核电	6.79/3805	
14:57	海润光伏	2.34/4986	
14:57	中国联通	5.30/4559	
14:57	山东钢铁	2.49/6454	
14:57	中国铝业	3.87/3661	
14:57	山鹰纸业	3.15/6019	
14:57	皖维高新	4.62/3759	
14:57	山鹰纸业	3.15/3060	
14:57	中国建筑	6.83/5652	
14:57	中国铁建	10.39/4522	
14:57	中国一重	5.97/3679	
14:57	山鹰纸业	3.15/3270	
14:57	延长化建	8.56/3348	
14:57	中航资本	6.76/3136	
14:57	通裕重工	3.32/4460	
14:56	招商蛇口	17.18/4674	
14:56	吉林化纤	4.09/3056	
14:56	通裕重工	3.32/5547	
14:56	远兴能源	3.31/3134	
14:56	中国联通	5.30/3060	
14:56	通裕重工	3.32/6865	
14:56	凤形股份	55.02/1030	
14:56	西仪股份	24.61/3745	
14:56	格力电器	21.80/3013	
14:56	爱康科技	3.84/3063	
14:56	太平洋	5.15/10734	
14:56	彩虹精化	7.66/4244	
14:56	梅雁吉祥	5.48/5592	
14:56	通裕重工	3.31/6695	
14:56	远兴能源	3.30/4469	
14:56	通裕重工	3.31/5286	
14:56	爱康科技	3.83/3741	
14:56	波导股份	9.45/3570	
14:56	庞大集团	2.75/9320	
14:56	中南建设	9.51/3438	
14:56	通裕重工	3.31/3280	
