15:00	方正证券	7.52/3042	
15:00	紫金矿业	3.43/3285	
14:59	中国建筑	7.01/12583	
14:59	海润光伏	2.34/5000	
14:59	永辉超市	4.48/4000	
14:59	山东钢铁	2.45/6300	
14:59	太平洋	5.24/5874	
14:59	武钢股份	3.08/10011	
14:59	东方集团	7.08/4396	
14:59	宁波建工	7.71/5638	
14:59	中国中铁	8.42/4356	
14:59	中国铁建	10.12/5066	
14:59	长春燃气	8.50/3936	
14:58	维维股份	7.03/3001	
14:58	中信证券	16.64/4087	
14:58	宁波建工	7.70/5838	
14:58	东阳光科	7.19/3591	
14:58	中信银行	5.96/4158	
14:58	紫金矿业	3.43/6551	
14:58	酒钢宏兴	2.64/8537	
14:58	紫江企业	5.48/4001	
14:58	东方集团	7.09/3888	
14:58	凌钢股份	2.59/7552	
14:58	天药股份	6.32/3594	
14:58	长城汽车	10.45/5978	
14:58	中金黄金	13.70/5306	
14:57	建设银行	5.26/4044	
14:57	梅雁吉祥	6.95/20739	
14:57	农业银行	3.15/3233	
14:57	梅雁吉祥	6.96/3578	
14:57	紫金矿业	3.43/3676	
14:57	太平洋	5.24/8910	
14:57	山东黄金	44.69/1277	
14:57	中国建筑	7.02/5935	
14:57	中国建筑	7.02/9967	
14:57	宁波建工	7.69/3008	
14:57	紫金矿业	3.42/7619	
14:57	宝利国际	5.12/4069	
14:56	紫金矿业	3.43/3635	
14:56	太平洋	5.24/3151	
14:56	江苏银行	10.20/3342	
14:56	中信重工	5.20/4480	
14:56	京东方Ａ	2.52/3607	
14:56	万达信息	21.80/3785	
14:56	山东黄金	44.67/1629	
14:56	天邦股份	14.88/3590	
14:56	滨化股份	6.12/3029	
14:56	长春燃气	8.54/4005	
14:56	紫金矿业	3.42/13973	
14:56	大康农业	3.49/4419	
14:56	山推股份	5.58/4363	
14:56	中信证券	16.65/4556	
14:56	紫金矿业	3.42/13881	
14:56	中国石化	4.95/10000	
14:56	银河生物	17.75/3368	
14:56	远兴能源	3.05/3687	
14:56	中国石化	4.95/10001	
14:56	国投电力	6.50/3586	
14:56	银河生物	17.75/3039	
14:56	天邦股份	14.80/12002	
14:56	银河生物	17.75/3048	
14:56	紫金矿业	3.42/6588	
14:56	通裕重工	3.31/10466	
14:56	徐工机械	3.24/3150	
14:56	紫金矿业	3.42/11676	
14:56	天津磁卡	9.66/3399	
14:56	太平洋	5.23/3046	
14:55	交通银行	5.62/5000	
14:55	海虹控股	51.31/1159	
14:55	国投电力	6.50/8986	
14:55	紫金矿业	3.42/11724	
14:55	海泰发展	6.87/5918	
14:55	万通地产	6.46/3527	
14:55	鲁亿通	36.44/1518	
14:55	大智慧	8.41/3596	
14:55	中国银行	3.37/20256	
14:55	平安银行	9.05/20160	
14:55	云铝股份	6.78/4787	
14:55	乐视网	40.97/7020	
14:55	太平洋	5.23/6808	
14:55	新兴铸管	4.90/3058	
14:54	紫金矿业	3.42/3856	
14:54	紫金矿业	3.42/5884	
14:54	盐湖股份	18.80/3555	
14:54	四川双马	38.08/1622	
14:54	凌钢股份	2.59/3317	
14:54	紫金矿业	3.42/4835	
14:54	中国建筑	7.03/10342	
14:54	中国远洋	5.18/8657	
14:54	鹏欣资源	7.81/3688	
14:54	山东黄金	44.72/1245	
14:54	京东方Ａ	2.52/30600	
14:54	中信银行	5.96/3972	
14:54	中国远洋	5.18/10000	
14:54	中金黄金	13.65/3888	
14:54	中国石化	4.95/10011	
14:54	交通银行	5.62/3029	
14:54	焦作万方	9.14/10069	
14:54	方大炭素	10.61/5569	
14:54	云铝股份	6.79/3413	
14:54	中国宝安	10.18/4059	
14:54	焦作万方	9.14/7193	
14:54	延长化建	7.73/3652	
14:54	鸿达兴业	7.10/3008	
14:54	川投能源	8.68/3010	
14:54	建设银行	5.25/7384	
14:54	中国建筑	7.02/3917	
14:54	通裕重工	3.31/6113	
14:53	农业银行	3.15/3889	
14:53	武钢股份	3.07/3451	
14:53	*ST新集	4.51/4181	
14:53	四川双马	38.76/4068	
14:53	乐视网	41.10/1609	
14:53	金 螳 螂	11.00/8033	
14:53	中国电建	6.64/3760	
14:53	招商轮船	5.26/6763	
14:53	银河生物	17.74/4132	
14:53	上汽集团	23.29/2302	
14:53	巨轮智能	3.70/6080	
14:53	农业银行	3.15/10226	
14:53	平潭发展	7.95/3100	
14:53	中信国安	11.28/3263	
14:53	光正集团	10.26/3302	
14:53	中国联通	5.08/3138	
14:53	太平洋	5.23/4818	
14:53	华东科技	3.24/3107	
14:52	上海九百	16.80/3194	
14:52	中国建筑	7.01/11092	
14:52	青松股份	12.25/3574	
14:52	宝莫股份	12.50/4262	
14:52	平安银行	9.06/30025	
14:52	鹏欣资源	7.82/5670	
14:52	川投能源	8.68/4079	
14:52	紫金矿业	3.42/3318	
14:52	农业银行	3.15/6714	
14:52	中国铝业	3.92/5011	
14:52	昆药集团	13.66/3009	
14:52	中色股份	8.27/3012	
14:52	美好置业	3.93/3407	
14:52	紫金矿业	3.42/4156	
14:52	京东方Ａ	2.52/4591	
