14:59	紫金矿业	3.58/4187	
14:59	太极实业	9.10/3025	
14:59	南钢股份	2.76/3395	
14:59	中国中冶	4.60/4470	
14:59	大秦铁路	7.06/3025	
14:59	包钢股份	2.96/12122	
14:59	中国中冶	4.59/5303	
14:59	新湖中宝	4.83/5020	
14:59	包钢股份	2.96/4486	
14:59	兴业证券	8.54/6305	
14:59	国投电力	6.65/12820	
14:59	马钢股份	2.95/3405	
14:59	安阳钢铁	3.13/4576	
14:59	迪马股份	7.38/4000	
14:59	来伊份	71.60/967	
14:59	山东黄金	42.43/1565	
14:59	中国铝业	4.44/7256	
14:59	鲁银投资	10.77/6927	
14:59	瑞贝卡	8.03/3127	
14:59	中国铝业	4.44/6920	
14:59	宁波港	5.21/7233	
14:59	酒钢宏兴	2.89/11400	
14:59	宝硕股份	16.98/5236	
14:59	庞大集团	2.82/3019	
14:59	南京新百	30.60/1962	
14:59	酒钢宏兴	2.88/12457	
14:59	包钢股份	2.95/8729	
14:59	中国中冶	4.59/3323	
14:59	绿地控股	9.27/6597	
14:59	中国中冶	4.59/5406	
14:59	中国铝业	4.44/3508	
14:59	中国国航	7.55/3373	
14:59	马钢股份	2.96/4629	
14:59	瑞贝卡	8.00/3004	
14:58	庞大集团	2.82/5020	
14:58	钱江生化	13.45/3435	
14:58	新钢股份	3.30/4813	
14:58	金证股份	30.40/4137	
14:58	东方金钰	11.00/6031	
14:58	永泰能源	4.45/5711	
14:58	北方稀土	13.70/5052	
14:58	迪马股份	7.35/3108	
14:58	金证股份	30.35/2156	
14:58	南钢股份	2.76/25666	
14:58	楚天高速	5.41/3456	
14:58	中国石化	5.02/5360	
14:58	武钢股份	3.23/7412	
14:58	金钼股份	9.20/5991	
14:58	盛屯矿业	8.45/4090	
14:58	南京新百	30.60/3611	
14:58	南钢股份	2.74/13809	
14:58	金钼股份	9.20/3594	
14:58	中国建筑	8.07/3431	
14:58	招商证券	19.32/5488	
14:58	东方证券	16.61/4786	
14:58	国投电力	6.65/3232	
14:58	马钢股份	2.95/3621	
14:58	巨化股份	11.17/3086	
