11:29	南山铝业	3.01/4379	
11:29	南山铝业	3.00/10159	
11:29	四川长虹	4.46/4138	
11:29	南山铝业	3.00/3176	
11:29	海润光伏	2.35/3064	
11:29	太钢不锈	3.65/5017	
11:28	中海集运	4.12/4749	
11:28	信达地产	7.37/8095	
11:28	徐工机械	3.26/4550	
11:28	南山铝业	2.99/17389	
11:28	绿地控股	9.14/3531	
11:28	南山铝业	2.99/5305	
11:28	爱康科技	4.08/8030	
11:27	宝钢股份	5.49/10647	
11:27	徐工机械	3.26/4549	
11:27	南山铝业	2.98/10643	
11:27	中国建筑	6.81/5202	
11:27	徐工机械	3.26/4550	
11:27	华塑控股	7.25/3917	
11:27	梅花生物	6.39/4282	
11:27	南山铝业	2.98/10031	
11:27	农业银行	3.14/5853	
11:26	南山铝业	2.97/10005	
11:26	西安饮食	11.21/4610	
11:26	中海集运	4.12/3057	
11:26	金轮股份	62.00/916	
11:26	庞大集团	2.85/3436	
11:26	亚盛集团	5.53/4424	
11:25	华东重机	10.26/3150	
11:25	津滨发展	4.51/3652	
11:25	春兴精工	11.00/8000	
11:25	金科股份	5.12/9166	
11:25	农业银行	3.14/7440	
11:25	中国铁建	10.52/5351	
11:25	中国中铁	8.75/5276	
11:25	中国建筑	6.81/5274	
11:25	彩虹精化	7.95/5040	
11:24	工商银行	4.39/7922	
11:24	华侨城Ａ	6.99/6085	
11:24	西安饮食	11.17/8089	
11:24	华锐风电	2.72/5805	
11:24	新湖中宝	4.59/3010	
11:24	西安饮食	11.17/10356	
11:24	东北电气	7.75/4112	
11:24	酒钢宏兴	2.66/4181	
11:24	中国嘉陵	8.90/4207	
11:24	中国铁建	10.47/6849	
11:24	农业银行	3.14/15896	
11:24	中国银行	3.38/11500	
11:23	山东钢铁	2.50/3059	
11:23	山东钢铁	2.50/9431	
11:23	中国平安	34.16/2008	
11:23	一汽夏利	5.60/4314	
11:23	一汽夏利	5.60/12172	
11:23	春兴精工	11.01/3021	
11:23	日照港	4.02/3739	
11:23	武钢股份	3.15/8699	
11:23	山鹰纸业	3.21/4940	
11:23	中国一重	5.82/10577	
11:23	双良节能	6.58/4180	
11:22	庞大集团	2.85/3218	
11:22	欧菲光	38.20/1365	
11:22	吴通控股	10.83/3092	
11:22	中航资本	6.74/3154	
11:22	津劝业	11.85/3143	
11:22	新钢股份	3.01/3590	
11:22	四环生物	8.48/4706	
11:22	中国一重	5.83/3261	
11:22	酒钢宏兴	2.66/6766	
11:22	山东钢铁	2.50/3000	
11:22	铜陵有色	2.74/3820	
11:21	爱康科技	4.09/3087	
11:21	华锐风电	2.73/20904	
11:21	新钢股份	3.00/10050	
11:21	三安光电	12.20/3356	
11:21	梅雁吉祥	5.50/3775	
11:21	新钢股份	2.99/10300	
11:21	酒钢宏兴	2.66/6613	
11:21	中国重工	6.71/8074	
11:21	中国一重	5.85/6759	
11:20	梅雁吉祥	5.50/5183	
11:20	中国一重	5.85/5412	
11:20	中国建筑	6.82/5258	
11:20	中泰化学	10.40/3298	
11:20	滨化股份	6.37/4008	
11:20	中弘股份	2.79/9476	
11:20	福田汽车	2.80/3390	
11:20	中国一重	5.85/3371	
11:19	农业银行	3.14/5692	
11:19	华塑控股	7.30/4188	
11:19	中国中铁	8.68/4128	
11:19	上海石化	5.96/7456	
11:19	南钢股份	2.58/9296	
11:19	一汽夏利	5.67/5010	
11:19	梅雁吉祥	5.51/6359	
11:19	大连重工	4.40/5802	
11:18	中国石化	4.98/3871	
11:18	春兴精工	11.01/3039	
